Generation,Highest Fp,Average Fp,Iteration,Fp
,,,96.86278586,3.82431E+11
,,,96.93555094,3.9177E+11
,,,97.00831601,3.77723E+11
,,,97.08108108,3.91731E+11
,,,97.15384615,3.91739E+11
,,,97.22661123,3.82431E+11
,,,97.2993763,3.82431E+11
,,,97.37214137,1.87985E+11
,,,97.44490644,3.91731E+11
,,,97.51767152,3.39392E+11
,,,97.59043659,3.82431E+11
,,,97.66320166,3.12139E+11
,,,97.73596674,3.82431E+11
,,,97.80873181,4.02166E+11
,,,97.88149688,2.83849E+11
,,,97.95426195,3.91729E+11
,,,98.02702703,3.91729E+11
,,,98.0997921,3.91729E+11
,,,98.17255717,3.45624E+11
,,,98.24532225,4.06265E+11
,,,98.31808732,3.72775E+11
,,,98.39085239,4.02166E+11
,,,98.46361746,3.26068E+11
,,,98.53638254,2.65867E+11
,,,98.60914761,3.91731E+11
,,,98.68191268,4.02166E+11
,,,98.75467775,4.02166E+11
,,,98.82744283,4.02166E+11
,,,98.9002079,2.58627E+11
,,,98.97297297,4.02166E+11
,,,99.04573805,2.00608E+11
,,,99.11850312,2.16309E+11
,,,99.19126819,3.91731E+11
,,,99.26403326,2.85982E+11
,,,99.33679834,3.5944E+11
,,,99.40956341,4.02153E+11
,,,99.48232848,3.82431E+11
,,,99.55509356,3.69503E+11
,,,99.62785863,3.30299E+11
,,,99.7006237,4.02153E+11
,,,99.77338877,4.02153E+11
,,,99.84615385,4.02153E+11
,,,99.91891892,4.02153E+11
,,,99.99168399,1.92362E+11
,,,100.0644491,4.02153E+11
,,,100.1372141,4.02153E+11
,,,100.2099792,4.02153E+11
,,,100.2827443,4.02153E+11
,,,100.3555094,4.02153E+11
,,,100.4282744,4.02153E+11
,,,100.5010395,3.91731E+11
,,,100.5738046,4.02166E+11
,,,100.6465696,4.06265E+11
,,,100.7193347,4.02166E+11
,,,100.7920998,1.44516E+11
,,,100.8648649,2.45098E+11
,,,100.9376299,3.5951E+11
,,,101.010395,2.79454E+11
,,,101.0831601,3.6057E+11
,,,101.1559252,4.02154E+11
,,,101.2286902,4.06265E+11
,,,101.3014553,2.16271E+11
,,,101.3742204,4.02166E+11
,,,101.4469854,2.50305E+11
,,,101.5197505,4.02166E+11
,,,101.5925156,4.02166E+11
,,,101.6652807,4.06265E+11
,,,101.7380457,4.02166E+11
,,,101.8108108,4.02166E+11
,,,101.8835759,4.06265E+11
,,,101.956341,4.06265E+11
,,,102.029106,4.02166E+11
,,,102.1018711,4.06265E+11
,,,102.1746362,4.06265E+11
,,,102.2474012,4.06265E+11
,,,102.3201663,2.79456E+11
,,,102.3929314,4.02154E+11
,,,102.4656965,4.02154E+11
,,,102.5384615,4.02154E+11
,,,102.6112266,4.06265E+11
,,,102.6839917,4.06265E+11
,,,102.7567568,4.02166E+11
,,,102.8295218,3.64545E+11
,,,102.9022869,3.66332E+11
,,,102.975052,3.33163E+11
,,,103.047817,2.27879E+11
,,,103.1205821,4.06266E+11
,,,103.1933472,4.06266E+11
,,,103.2661123,3.71393E+11
,,,103.3388773,3.75425E+11
,,,103.4116424,1.29504E+11
,,,103.4844075,4.06265E+11
,,,103.5571726,4.06265E+11
,,,103.6299376,1.31997E+11
,,,103.7027027,4.06266E+11
,,,103.7754678,4.06266E+11
,,,103.8482328,4.06266E+11
,,,103.9209979,4.06266E+11
,,,103.993763,4.06266E+11
,,,104.0665281,4.06266E+11
,,,104.1392931,3.75425E+11
,,,104.2120582,4.06265E+11
,,,104.2848233,4.06265E+11
,,,104.3575884,4.06265E+11
,,,104.4303534,4.06265E+11
,,,104.5031185,4.06265E+11
,,,104.5758836,4.06265E+11
,,,104.6486486,4.06265E+11
,,,104.7214137,4.06265E+11
,,,104.7941788,3.46447E+11
,,,104.8669439,1.9055E+11
,,,104.9397089,4.06266E+11
,,,105.012474,4.06266E+11
,,,105.0852391,4.06266E+11
,,,105.1580042,4.06266E+11
,,,105.2307692,4.06266E+11
,,,105.3035343,3.77921E+11
,,,105.3762994,4.06265E+11
,,,105.4490644,4.06265E+11
,,,105.5218295,4.06265E+11
,,,105.5945946,4.06265E+11
,,,105.6673597,3.06588E+11
,,,105.7401247,4.06266E+11
,,,105.8128898,4.06266E+11
,,,105.8856549,4.06266E+11
,,,105.95842,4.06266E+11
,,,106.031185,4.06266E+11
,,,106.1039501,4.06266E+11
,,,106.1767152,4.06266E+11
,,,106.2494802,4.06266E+11
,,,106.3222453,4.06266E+11
,,,106.3950104,4.06266E+11
,,,106.4677755,4.06266E+11
,,,106.5405405,4.06266E+11
,,,106.6133056,4.06266E+11
,,,106.6860707,3.51618E+11
,,,106.7588358,4.06266E+11
,,,106.8316008,4.06266E+11
,,,106.9043659,1.7572E+11
,,,106.977131,2.57622E+11
,,,107.049896,4.07423E+11
,,,107.1226611,3.37644E+11
,,,107.1954262,4.06264E+11
,,,107.2681913,4.06264E+11
,,,107.3409563,4.06264E+11
,,,107.4137214,4.06264E+11
,,,107.4864865,4.06264E+11
,,,107.5592516,3.48787E+11
,,,107.6320166,4.06264E+11
,,,107.7047817,4.06264E+11
,,,107.7775468,2.48199E+11
,,,107.8503119,2.55384E+11
,,,107.9230769,1.41595E+11
,,,107.995842,4.06265E+11
,,,108.0686071,2.28546E+11
,,,108.1413721,4.00896E+11
,,,108.2141372,3.1421E+11
,,,108.2869023,2.17014E+11
,,,108.3596674,4.06266E+11
,,,108.4324324,4.06266E+11
,,,108.5051975,4.06266E+11
,,,108.5779626,4.06266E+11
,,,108.6507277,4.06266E+11
,,,108.7234927,4.06266E+11
,,,108.7962578,4.06266E+11
,,,108.8690229,4.06266E+11
,,,108.9417879,4.06266E+11
,,,109.014553,4.06266E+11
,,,109.0873181,4.06266E+11
,,,109.1600832,2.13555E+11
,,,109.2328482,4.06264E+11
,,,109.3056133,3.75397E+11
,,,109.3783784,2.29684E+11
,,,109.4511435,4.06266E+11
,,,109.5239085,4.06266E+11
,,,109.5966736,2.88337E+11
,,,109.6694387,2.10155E+11
,,,109.7422037,3.4192E+11
,,,109.8149688,4.07309E+11
,,,109.8877339,4.07309E+11
,,,109.960499,3.39273E+11
,,,110.033264,4.07309E+11
,,,110.1060291,3.42408E+11
,,,110.1787942,2.69752E+11
,,,110.2515593,4.06263E+11
,,,110.3243243,4.06263E+11
,,,110.3970894,4.06263E+11
,,,110.4698545,4.06263E+11
,,,110.5426195,4.06263E+11
,,,110.6153846,4.06263E+11
,,,110.6881497,4.06263E+11
,,,110.7609148,4.06263E+11
,,,110.8336798,4.06263E+11
,,,110.9064449,3.7622E+11
,,,110.97921,2.70233E+11
,,,111.0519751,2.17912E+11
,,,111.1247401,4.06266E+11
,,,111.1975052,4.06266E+11
,,,111.2702703,2.85311E+11
,,,111.3430353,4.06264E+11
,,,111.4158004,4.06264E+11
,,,111.4885655,3.40746E+11
,,,111.5613306,3.76684E+11
,,,111.6340956,2.7623E+11
,,,111.7068607,4.11578E+11
,,,111.7796258,1.39571E+11
,,,111.8523909,4.06266E+11
,,,111.9251559,4.06266E+11
,,,111.997921,4.06266E+11
,,,112.0706861,2.51077E+11
,,,112.1434511,4.02963E+11
,,,112.2162162,4.06322E+11
,,,112.2889813,3.98927E+11
,,,112.3617464,4.11578E+11
,,,112.4345114,2.12703E+11
,,,112.5072765,1.6045E+11
,,,112.5800416,4.11578E+11
,,,112.6528067,4.06265E+11
,,,112.7255717,4.11578E+11
,,,112.7983368,4.06265E+11
,,,112.8711019,4.06265E+11
,,,112.9438669,3.31468E+11
,,,113.016632,3.93406E+11
,,,113.0893971,4.06265E+11
,,,113.1621622,4.06265E+11
,,,113.2349272,3.57305E+11
,,,113.3076923,2.26335E+11
,,,113.3804574,3.59393E+11
,,,113.4532225,4.11579E+11
,,,113.5259875,4.4781E+11
,,,113.5987526,4.06265E+11
,,,113.6715177,4.11578E+11
,,,113.7442827,4.11578E+11
,,,113.8170478,2.30574E+11
,,,113.8898129,3.73729E+11
,,,113.962578,4.06265E+11
,,,114.035343,2.43647E+11
,,,114.1081081,3.73351E+11
,,,114.1808732,4.11579E+11
,,,114.2536383,4.06265E+11
,,,114.3264033,2.5892E+11
,,,114.3991684,3.13488E+11
,,,114.4719335,4.11577E+11
,,,114.5446985,3.73351E+11
,,,114.6174636,2.73368E+11
,,,114.6902287,4.11577E+11
,,,114.7629938,4.11577E+11
,,,114.8357588,3.19044E+11
,,,114.9085239,4.06265E+11
,,,114.981289,1.44905E+11
,,,115.0540541,2.07602E+11
,,,115.1268191,2.96743E+11
,,,115.1995842,3.60104E+11
,,,115.2723493,4.34929E+11
,,,115.3451143,4.49174E+11
,,,115.4178794,3.73949E+11
,,,115.4906445,4.85615E+11
,,,115.5634096,3.52297E+11
,,,115.6361746,4.2926E+11
,,,115.7089397,2.41189E+11
,,,115.7817048,4.46672E+11
,,,115.8544699,3.60907E+11
,,,115.9272349,4.04947E+11
,,,116,4.69867E+11
,,,116.0790514,1.45729E+11
,,,116.1581028,4.46672E+11
,,,116.2371542,4.10533E+11
,,,116.3162055,4.01954E+11
,,,116.3952569,4.2926E+11
,,,116.4743083,4.04948E+11
,,,116.5533597,4.16779E+11
,,,116.6324111,1.84029E+11
,,,116.7114625,4.46672E+11
,,,116.7905138,4.46672E+11
,,,116.8695652,4.73451E+11
,,,116.9486166,4.70359E+11
,,,117.027668,3.97425E+11
,,,117.1067194,1.44912E+11
,,,117.1857708,3.8802E+11
,,,117.2648221,3.9496E+11
,,,117.3438735,4.69864E+11
,,,117.4229249,4.81817E+11
,,,117.5019763,4.69866E+11
,,,117.5810277,4.01954E+11
,,,117.6600791,4.29176E+11
,,,117.7391304,1.98902E+11
,,,117.8181818,4.46672E+11
,,,117.8972332,4.85615E+11
,,,117.9762846,4.85615E+11
,,,118.055336,4.60925E+11
,,,118.1343874,4.69866E+11
,,,118.2134387,4.46204E+11
,,,118.2924901,4.85615E+11
,,,118.3715415,4.72324E+11
,,,118.4505929,4.81816E+11
,,,118.5296443,3.1321E+11
,,,118.6086957,2.5189E+11
,,,118.687747,4.86827E+11
,,,118.7667984,4.86827E+11
,,,118.8458498,4.86827E+11
,,,118.9249012,4.82323E+11
,,,119.0039526,4.12377E+11
,,,119.083004,1.23456E+11
,,,119.1620553,2.10553E+11
,,,119.2411067,4.81818E+11
,,,119.3201581,4.81818E+11
,,,119.3992095,4.86317E+11
,,,119.4782609,3.54654E+11
,,,119.5573123,4.81818E+11
,,,119.6363636,4.86317E+11
,,,119.715415,1.70485E+11
,,,119.7944664,4.85616E+11
,,,119.8735178,4.85616E+11
,,,119.9525692,1.05546E+11
,,,120.0316206,4.81818E+11
,,,120.1106719,4.86316E+11
,,,120.1897233,4.86316E+11
,,,120.2687747,4.86316E+11
,,,120.3478261,4.86316E+11
,,,120.4268775,4.86316E+11
,,,120.5059289,3.0568E+11
,,,120.5849802,4.85615E+11
,,,120.6640316,4.85615E+11
,,,120.743083,4.85615E+11
,,,120.8221344,4.85615E+11
,,,120.9011858,4.85615E+11
,,,120.9802372,4.85615E+11
,,,121.0592885,4.81123E+11
,,,121.1383399,4.85615E+11
,,,121.2173913,4.85615E+11
,,,121.2964427,4.85615E+11
,,,121.3754941,4.85615E+11
,,,121.4545455,4.85615E+11
,,,121.5335968,4.85615E+11
,,,121.6126482,4.85615E+11
,,,121.6916996,4.85615E+11
,,,121.770751,4.85615E+11
,,,121.8498024,4.85615E+11
,,,121.9288538,1.96297E+11
,,,122.0079051,4.85618E+11
,,,122.0869565,4.85618E+11
,,,122.1660079,4.85618E+11
,,,122.2450593,3.74306E+11
,,,122.3241107,4.85615E+11
,,,122.4031621,4.85615E+11
,,,122.4822134,4.85615E+11
,,,122.5612648,4.85615E+11
,,,122.6403162,4.85615E+11
,,,122.7193676,2.07795E+11
,,,122.798419,4.85618E+11
,,,122.8774704,4.37283E+11
,,,122.9565217,4.85616E+11
,,,123.0355731,3.96684E+11
,,,123.1146245,4.85615E+11
,,,123.1936759,4.85615E+11
,,,123.2727273,4.85615E+11
,,,123.3517787,4.85615E+11
,,,123.43083,1.85073E+11
,,,123.5098814,2.53816E+11
,,,123.5889328,3.13236E+11
,,,123.6679842,4.85615E+11
,,,123.7470356,4.85615E+11
,,,123.826087,2.76643E+11
,,,123.9051383,3.79539E+11
,,,123.9841897,1.98762E+11
,,,124.0632411,4.85616E+11
,,,124.1422925,3.44198E+11
,,,124.2213439,4.85615E+11
,,,124.3003953,1.48876E+11
,,,124.3794466,1.86733E+11
,,,124.458498,4.85618E+11
,,,124.5375494,1.31416E+11
,,,124.6166008,2.91048E+11
,,,124.6956522,4.85617E+11
,,,124.7747036,4.85617E+11
,,,124.8537549,2.16114E+11
,,,124.9328063,4.85618E+11
,,,125.0118577,2.37866E+11
,,,125.0909091,4.00314E+11
,,,125.1699605,2.2355E+11
,,,125.2490119,4.85615E+11
,,,125.3280632,4.85615E+11
,,,125.4071146,4.85615E+11
,,,125.486166,1.73743E+11
,,,125.5652174,4.85617E+11
,,,125.6442688,4.85617E+11
,,,125.7233202,2.82099E+11
,,,125.8023715,4.85615E+11
,,,125.8814229,3.617E+11
,,,125.9604743,2.78097E+11
,,,126.0395257,4.85615E+11
,,,126.1185771,4.85615E+11
,,,126.1976285,4.85615E+11
,,,126.2766798,3.0453E+11
,,,126.3557312,3.81214E+11
,,,126.4347826,4.86117E+11
,,,126.513834,2.07809E+11
,,,126.5928854,3.57601E+11
,,,126.6719368,4.85615E+11
,,,126.7509881,3.59917E+11
,,,126.8300395,1.77365E+11
,,,126.9090909,4.85618E+11
,,,126.9881423,4.85618E+11
,,,127.0671937,4.85618E+11
,,,127.1462451,4.85618E+11
,,,127.2252964,4.85618E+11
,,,127.3043478,4.85618E+11
,,,127.3833992,3.23966E+11
,,,127.4624506,3.9729E+11
,,,127.541502,4.85616E+11
,,,127.6205534,4.85616E+11
,,,127.6996047,4.85616E+11
,,,127.7786561,4.85616E+11
,,,127.8577075,4.85616E+11
,,,127.9367589,4.85616E+11
,,,128.0158103,4.85616E+11
,,,128.0948617,4.85616E+11
,,,128.173913,4.85616E+11
,,,128.2529644,4.85616E+11
,,,128.3320158,4.85616E+11
,,,128.4110672,4.85616E+11
,,,128.4901186,4.85616E+11
,,,128.56917,4.85616E+11
,,,128.6482213,4.85616E+11
,,,128.7272727,1.49566E+11
,,,128.8063241,2.23421E+11
,,,128.8853755,4.85615E+11
,,,128.9644269,4.85615E+11
,,,129.0434783,4.40861E+11
,,,129.1225296,4.85615E+11
,,,129.201581,4.85615E+11
,,,129.2806324,4.85615E+11
,,,129.3596838,4.85615E+11
,,,129.4387352,4.85615E+11
,,,129.5177866,2.61081E+11
,,,129.5968379,4.85618E+11
,,,129.6758893,3.00466E+11
,,,129.7549407,4.85615E+11
,,,129.8339921,4.85615E+11
,,,129.9130435,3.17311E+11
,,,129.9920949,4.85618E+11
,,,130.0711462,4.85618E+11
,,,130.1501976,4.32322E+11
,,,130.229249,4.85615E+11
,,,130.3083004,4.85615E+11
,,,130.3873518,2.02762E+11
,,,130.4664032,4.85617E+11
,,,130.5454545,4.85617E+11
,,,130.6245059,4.85617E+11
,,,130.7035573,4.85617E+11
,,,130.7826087,4.85617E+11
,,,130.8616601,4.73284E+11
,,,130.9407115,4.85615E+11
,,,131.0197628,4.85615E+11
,,,131.0988142,4.85615E+11
,,,131.1778656,1.35918E+11
,,,131.256917,4.85618E+11
,,,131.3359684,3.81145E+11
,,,131.4150198,4.85615E+11
,,,131.4940711,4.85615E+11
,,,131.5731225,4.85615E+11
,,,131.6521739,4.85615E+11
,,,131.7312253,2.09238E+11
,,,131.8102767,2.29218E+11
,,,131.8893281,3.76196E+11
,,,131.9683794,4.85618E+11
,,,132.0474308,2.18837E+11
,,,132.1264822,4.3259E+11
,,,132.2055336,3.15389E+11
,,,132.284585,3.12094E+11
,,,132.3636364,2.8293E+11
,,,132.4426877,4.85615E+11
,,,132.5217391,4.85615E+11
,,,132.6007905,4.68159E+11
,,,132.6798419,5.20849E+11
,,,132.7588933,2.01919E+11
,,,132.8379447,4.19615E+11
,,,132.916996,4.11633E+11
,,,132.9960474,1.83214E+11
,,,133.0750988,4.85618E+11
,,,133.1541502,4.85618E+11
,,,133.2332016,4.85618E+11
,,,133.312253,2.23211E+11
,,,133.3913043,2.93445E+11
,,,133.4703557,4.68758E+11
,,,133.5494071,4.86237E+11
,,,133.6284585,4.30319E+11
,,,133.7075099,5.20849E+11
,,,133.7865613,4.69521E+11
,,,133.8656126,4.87028E+11
,,,133.944664,3.69361E+11
,,,134.0237154,1.59138E+11
,,,134.1027668,4.85618E+11
,,,134.1818182,4.6232E+11
,,,134.2608696,4.85618E+11
,,,134.3399209,2.25384E+11
,,,134.4189723,4.85618E+11
,,,134.4980237,1.62731E+11
,,,134.5770751,4.85618E+11
,,,134.6561265,1.38151E+11
,,,134.7351779,5.20852E+11
,,,134.8142292,5.20852E+11
,,,134.8932806,4.69521E+11
,,,134.972332,3.54041E+11
,,,135.0513834,1.36771E+11
,,,135.1304348,4.85618E+11
,,,135.2094862,5.20849E+11
,,,135.2885375,4.85615E+11
,,,135.3675889,5.20849E+11
,,,135.4466403,5.20849E+11
,,,135.5256917,3.45019E+11
,,,135.6047431,2.62944E+11
,,,135.6837945,5.38934E+11
,,,135.7628458,5.20849E+11
,,,135.8418972,2.23311E+11
,,,135.9209486,2.206E+11
,,,136,5.20853E+11
,,,136.1,4.2196E+11
,,,136.2,5.20849E+11
,,,136.3,2.28549E+11
,,,136.4,1.36207E+11
,,,136.5,1.91275E+11
,,,136.6,2.58105E+11
,,,136.7,1.85727E+11
,,,136.8,5.20852E+11
,,,136.9,4.60585E+11
,,,137,2.35212E+11
,,,137.1,1.7659E+11
,,,137.2,5.20853E+11
,,,137.3,3.94206E+11
,,,137.4,2.52397E+11
,,,137.5,5.20853E+11
,,,137.6,5.16561E+11
,,,137.7,2.85198E+11
,,,137.8,5.20853E+11
,,,137.9,5.20853E+11
,,,138,5.20853E+11
,,,138.1,5.20853E+11
,,,138.2,5.20853E+11
,,,138.3,3.45711E+11
,,,138.4,3.39988E+11
,,,138.5,5.38931E+11
,,,138.6,5.20849E+11
,,,138.7,4.66399E+11
,,,138.8,4.95234E+11
,,,138.9,2.56484E+11
,,,139,5.38934E+11
,,,139.1,2.51501E+11
,,,139.2,3.55251E+11
,,,139.3,5.38934E+11
,,,139.4,5.38934E+11
,,,139.5,3.52399E+11
,,,139.6,3.55249E+11
,,,139.7,4.95237E+11
,,,139.8,5.37695E+11
,,,139.9,5.37695E+11
,,,140,3.59101E+11
,,,140.1,5.38933E+11
,,,140.2,5.38933E+11
,,,140.3,4.84088E+11
,,,140.4,5.2085E+11
,,,140.5,4.75057E+11
,,,140.6,2.66108E+11
,,,140.7,4.57738E+11
,,,140.8,2.33909E+11
,,,140.9,5.37293E+11
,,,141,5.37293E+11
,,,141.1,5.37293E+11
,,,141.2,1.63655E+11
,,,141.3,3.43928E+11
,,,141.4,5.38931E+11
,,,141.5,5.38931E+11
,,,141.6,1.57788E+11
,,,141.7,5.38934E+11
,,,141.8,5.38934E+11
,,,141.9,5.38934E+11
,,,142,5.16558E+11
,,,142.1,1.78381E+11
,,,142.2,4.73504E+11
,,,142.3,5.40448E+11
,,,142.4,1.11487E+11
,,,142.5,4.84222E+11
,,,142.6,2.3544E+11
,,,142.7,5.38934E+11
,,,142.8,5.38934E+11
,,,142.9,3.49859E+11
,,,143,5.38934E+11
,,,143.1,2.15612E+11
,,,143.2,3.43929E+11
,,,143.3,1.72516E+11
,,,143.4,2.22386E+11
,,,143.5,1.60572E+11
,,,143.6,5.3893E+11
,,,143.7,5.3893E+11
,,,143.8,3.88625E+11
,,,143.9,5.38931E+11
,,,144,4.26369E+11
,,,144.1,3.82301E+11
,,,144.2,5.38931E+11
,,,144.3,5.38931E+11
,,,144.4,5.38931E+11
,,,144.5,5.38931E+11
,,,144.6,5.38931E+11
,,,144.7,5.38931E+11
,,,144.8,5.38931E+11
,,,144.9,5.38931E+11
,,,145,5.38931E+11
,,,145.1,5.38931E+11
,,,145.2,5.38931E+11
,,,145.3,5.38931E+11
,,,145.4,1.60149E+11
,,,145.5,5.38933E+11
,,,145.6,1.98849E+11
,,,145.7,2.79066E+11
,,,145.8,3.85639E+11
,,,145.9,2.93802E+11
,,,146,1.64353E+11
,,,146.1,5.38934E+11
,,,146.2,2.17107E+11
,,,146.3,3.18749E+11
,,,146.4,2.02498E+11
,,,146.5,5.38932E+11
,,,146.6,5.38932E+11
,,,146.7,2.74721E+11
,,,146.8,2.79069E+11
,,,146.9,5.38934E+11
,,,147,5.38934E+11
,,,147.1,2.02497E+11
,,,147.2,3.76668E+11
,,,147.3,3.89658E+11
,,,147.4,5.3893E+11
,,,147.5,5.3893E+11
,,,147.6,2.70507E+11
,,,147.7,2.43347E+11
,,,147.8,1.00773E+11
,,,147.9,2.90919E+11
,,,148,1.34281E+11
,,,148.1,3.89662E+11
,,,148.2,2.79067E+11
,,,148.3,5.38934E+11
,,,148.4,1.40976E+11
,,,148.5,4.82784E+11
,,,148.6,1.40008E+11
,,,148.7,5.38933E+11
,,,148.8,5.38933E+11
,,,148.9,5.38933E+11
,,,149,5.38933E+11
,,,149.1,5.38933E+11
,,,149.2,5.38933E+11
,,,149.3,1.90331E+11
,,,149.4,4.64662E+11
,,,149.5,3.78866E+11
,,,149.6,4.24487E+11
,,,149.7,4.48386E+11
,,,149.8,3.69315E+11
,,,149.9,5.38931E+11
,,,150,4.57735E+11
,,,150.1,2.6146E+11
,,,150.2,5.38933E+11
,,,150.3,5.38933E+11
,,,150.4,5.38933E+11
,,,150.5,5.38933E+11
,,,150.6,1.06417E+11
,,,150.7,4.64663E+11
,,,150.8,5.3893E+11
,,,150.9,3.67609E+11
,,,151,4.48385E+11
,,,151.1,2.6146E+11
,,,151.2,5.38933E+11
,,,151.3,5.38933E+11
,,,151.4,5.38933E+11
,,,151.5,5.38933E+11
,,,151.6,2.6146E+11
,,,151.7,5.38933E+11
,,,151.8,5.38933E+11
,,,151.9,5.38933E+11
,,,152,5.38933E+11
,,,152.1,5.38933E+11
,,,152.2,5.25468E+11
,,,152.3,5.38933E+11
,,,152.4,5.19715E+11
,,,152.5,5.38933E+11
,,,152.6,4.54886E+11
,,,152.7,2.42199E+11
,,,152.8,5.38934E+11
,,,152.9,5.38934E+11
,,,153,5.38934E+11
,,,153.1,5.38934E+11
,,,153.2,5.38934E+11
,,,153.3,1.6478E+11
,,,153.4,5.38933E+11
,,,153.5,5.38933E+11
,,,153.6,5.38933E+11
,,,153.7,5.38933E+11
,,,153.8,5.38933E+11
,,,153.9,5.38933E+11
,,,154,5.38933E+11
,,,154.1,4.13929E+11
,,,154.2,5.38933E+11
,,,154.3,5.38933E+11
,,,154.4,5.38933E+11
,,,154.5,5.38933E+11
,,,154.6,5.38933E+11
,,,154.7,5.38933E+11
,,,154.8,5.38933E+11
,,,154.9,5.38933E+11
,,,155,5.38933E+11
,,,155.1,5.38933E+11
,,,155.2,5.38933E+11
,,,155.3,1.90398E+11
,,,155.4,5.38933E+11
,,,155.5,5.38933E+11
,,,155.6,5.38933E+11
,,,155.7,5.38933E+11
,,,155.8,5.38933E+11
,,,155.9,5.38933E+11
,,,156,5.38933E+11
,,,156.1,5.38933E+11
,,,156.2,1.065E+11
,,,156.3,2.77894E+11
,,,156.4,2.73343E+11
,,,156.5,4.62269E+11
,,,156.6,5.38931E+11
,,,156.7,2.26252E+11
,,,156.8,2.75639E+11
,,,156.9,2.73775E+11
,,,157,5.38933E+11
,,,157.1,4.44944E+11
,,,157.2,4.08161E+11
,,,157.3,2.95766E+11
,,,157.4,1.95654E+11
,,,157.5,5.38933E+11
,,,157.6,5.38933E+11
,,,157.7,5.38933E+11
,,,157.8,5.38933E+11
,,,157.9,5.38933E+11
,,,158,1.57686E+11
,,,158.1,4.93386E+11
,,,158.2,1.70614E+11
,,,158.3,2.09561E+11
,,,158.4,5.23104E+11
,,,158.5,4.73364E+11
,,,158.6,5.40052E+11
,,,158.7,2.68787E+11
,,,158.8,5.15864E+11
,,,158.9,2.82225E+11
,,,159,5.23104E+11
,,,159.1,4.6691E+11
,,,159.2,1.99562E+11
,,,159.3,5.3893E+11
,,,159.4,3.45204E+11
,,,159.5,3.30076E+11
,,,159.6,2.3909E+11
,,,159.7,5.38932E+11
,,,159.8,2.67876E+11
,,,159.9,2.48922E+11
,,,160,4.04012E+11
,,,160.1,4.6775E+11
,,,160.2,4.83845E+11
,,,160.3,3.81815E+11
,,,160.4,3.79603E+11
,,,160.5,4.68163E+11
,,,160.6,2.41939E+11
,,,160.7,1.75288E+11
,,,160.8,5.38932E+11
,,,160.9,5.38932E+11
,,,161,4.78172E+11
,,,161.1,5.3893E+11
,,,161.2,2.48522E+11
,,,161.3,1.60945E+11
,,,161.4,3.25674E+11
,,,161.5,4.05752E+11
,,,161.6,1.98362E+11
,,,161.7,4.32412E+11
,,,161.8,2.48522E+11
,,,161.9,3.04952E+11
,,,162,4.06277E+11
,,,162.1,5.3893E+11
,,,162.2,1.06771E+11
,,,162.3,5.38934E+11
,,,162.4,5.38934E+11
,,,162.5,5.38934E+11
,,,162.6,4.05752E+11
,,,162.7,4.05752E+11
,,,162.8,2.48522E+11
,,,162.9,3.67061E+11
,,,163,1.80085E+11
,,,163.1,1.21774E+11
,,,163.2,3.67654E+11
,,,163.3,2.7004E+11
,,,163.4,5.38933E+11
,,,163.5,5.38933E+11
,,,163.6,5.38933E+11
,,,163.7,5.38933E+11
,,,163.8,4.44798E+11
,,,163.9,4.06274E+11
,,,164,5.3893E+11
,,,164.1,5.3893E+11
,,,164.2,5.3893E+11
,,,164.3,5.3893E+11
,,,164.4,4.06274E+11
,,,164.5,5.3893E+11
,,,164.6,3.74345E+11
,,,164.7,5.3893E+11
,,,164.8,5.3893E+11
,,,164.9,3.69578E+11
,,,165,6.06609E+11
,,,165.1,5.37305E+11
,,,165.2,5.37305E+11
,,,165.3,5.37305E+11
,,,165.4,5.37305E+11
,,,165.5,2.87221E+11
,,,165.6,2.21397E+11
,,,165.7,4.86235E+11
,,,165.8,1.23145E+11
,,,165.9,4.32899E+11
,,,166,6.06606E+11
,,,166.1527778,6.06606E+11
,,,166.3055556,5.37303E+11
,,,166.4583333,4.62007E+11
,,,166.6111111,3.68968E+11
,,,166.7638889,3.74974E+11
,,,166.9166667,2.41643E+11
,,,167.0694444,6.06609E+11
,,,167.2222222,5.37306E+11
,,,167.375,2.89381E+11
,,,167.5277778,6.06715E+11
,,,167.6805556,6.06715E+11
,,,167.8333333,6.06715E+11
,,,167.9861111,3.60335E+11
,,,168.1388889,5.83561E+11
,,,168.2916667,1.80906E+11
,,,168.4444444,6.06609E+11
,,,168.5972222,4.06257E+11
,,,168.75,1.92951E+11
,,,168.9027778,4.06257E+11
,,,169.0555556,2.71965E+11
,,,169.2083333,6.06608E+11
,,,169.3611111,4.06257E+11
,,,169.5138889,1.68212E+11
,,,169.6666667,2.31224E+11
,,,169.8194444,5.58494E+11
,,,169.9722222,3.57173E+11
,,,170.125,1.3394E+11
,,,170.2777778,2.28622E+11
,,,170.4305556,6.06609E+11
,,,170.5833333,1.90453E+11
,,,170.7361111,6.06608E+11
,,,170.8888889,4.49506E+11
,,,171.0416667,6.06608E+11
,,,171.1944444,6.06608E+11
,,,171.3472222,1.28866E+11
,,,171.5,6.06609E+11
,,,171.6527778,6.06609E+11
,,,171.8055556,4.49506E+11
,,,171.9583333,2.68304E+11
,,,172.1111111,6.06606E+11
,,,172.2638889,6.06606E+11
,,,172.4166667,6.06606E+11
,,,172.5694444,6.06606E+11
,,,172.7222222,6.06606E+11
,,,172.875,6.06606E+11
,,,173.0277778,1.47347E+11
,,,173.1805556,6.06609E+11
